bin.function,cov-day3-b1,cov-day3-b2,cov-day3-b5,cov-day6-b7,cov-day6-b8,cov-day6-b9,cov-day9-b11,cov-day9-b12,cov-day9-b14,cov-day12-b16,cov-day12-b17,cov-day12-b19,cov-day19-b28,cov-day19-b32,cov-day19-b33,unnorm-day3-b1,unnorm-day3-b2,unnorm-day3-b5,unnorm-day6-b7,unnorm-day6-b8,unnorm-day6-b9,unnorm-day9-b11,unnorm-day9-b12,unnorm-day9-b14,unnorm-day12-b16,unnorm-day12-b17,unnorm-day12-b19,unnorm-day19-b28,unnorm-day19-b32,unnorm-day19-b33,unnorm-LG1,unnorm-LG2,unnorm-LG3,functional-category,protein.annotation,Accession,Taxa
534-Prok_bin48-photosystem,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.5658,0.5489,0.726706684,1.5639,0.6512,0.880376875,1.0531,0.724,0.781404316,0.9893,0.9986,0.692484856,1.2433,0.8366,1.308287501,0.9535,0.7473,1.033204079,photosystem,kegg:photosystem_II_manganese-stabilizing_protein_PsbO_uniprot:F5UCD8_9CYAN_Photosystem_II_manganese-stabilizing_protein_PsbO_(TrEMBL)_pfam:MSP,Prok_bin48_NODE_52_length_141869_cov_255.355_93,Prok_bin48
535-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.0135,1.118,1.000376225,1.4386,1.3835,1.137306809,1.0146,0.8055,0.871944368,1.3481,1.3393,0.760241628,1.202,0.9247,1.081615686,1.6485,1.4085,1.314545512,-,kegg:Aspartate_transaminase_uniprot:F5UCD6_9CYAN_Aminotransferase_(TrEMBL)_pfam:Aminotran_1_2,Prok_bin48_NODE_52_length_141869_cov_255.355_95,Prok_bin48
536-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6949,0.825,0.794442713,1.8315,0.8126,0.979434311,0.9164,0.7165,0.785203874,1.2319,1.1838,0.897912323,1.4095,0.7859,1.261093259,1.6187,0.9354,1.273123145,-,kegg:ketol-acid_reductoisomerase_uniprot:K9VEQ2_9CYAN_Ketol-acid_reductoisomerase_(NADP(+))_(TrEMBL)_pfam:2-Hacid_dh_C,Prok_bin48_NODE_56_length_137976_cov_253.898_52,Prok_bin48
537-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.3474,1.4367,0,2.4821,1.3061,0,1.4393,1.0681,0,2.3649,1.6669,0,1.3084,0.9985,0,3.1712,1.7182,0,-,kegg:twitching_motility_protein_uniprot:K9VH61_9CYAN_Twitching_motility_protein_(TrEMBL)_pfam:AAA_11,Prok_bin48_NODE_56_length_137976_cov_253.898_58,Prok_bin48
538-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.7445,0.9713,0.935472786,1.4153,0.9464,0.863914311,0.8431,1.1711,0.811227441,1.1718,1.2077,0.675004959,0.8843,1.2393,1.136569738,1.244,1.138,1.075454712,-,kegg:CO2_hydration_protein_uniprot:F5UAW0_9CYAN_CO2_hydration_protein_(TrEMBL)_pfam:ChpXY,Prok_bin48_NODE_56_length_137976_cov_253.898_6,Prok_bin48
539-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8285,1.2503,0.936456442,1.6332,1.0591,1.225024223,0.9529,0.7634,0.729510784,1.6566,0.9425,0.790846229,1.1631,0.9324,1.10359621,1.72,1.1404,1.514304757,-,kegg:IMP_dehydrogenase_family_protein_uniprot:F5UD04_9CYAN_IMP_dehydrogenase_family_protein_(TrEMBL)_pfam:DHO_dh,Prok_bin48_NODE_56_length_137976_cov_253.898_62,Prok_bin48
540-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6861,1.0232,0.926580429,1.9128,0.7189,1.187840939,0.9294,0.6643,0.477270275,1.3751,0.7182,0.680627108,1.2866,1.0198,1.342257142,2.0165,1.4086,1.943277478,-,kegg:thioredoxin_uniprot:F5UD03_9CYAN_Thioredoxin_(TrEMBL)_pfam:DIM1,Prok_bin48_NODE_56_length_137976_cov_253.898_65,Prok_bin48
541-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.852,1.8819,0.870861888,1.5475,1.2901,1.12712121,1.0625,0.7793,0.59683603,1.442,0.9536,0.914874673,1.0868,1.0784,1.081636786,1.303,1.2582,1.399238706,-,kegg:leucyl_aminopeptidase_uniprot:K9VFX7_9CYAN_Probable_cytosol_aminopeptidase_(TrEMBL)_pfam:Peptidase_M17,Prok_bin48_NODE_56_length_137976_cov_253.898_77,Prok_bin48
542-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.9678,0.8786,1.046991348,1.8875,0.8281,1.338600039,1.0131,0.6664,1.23632133,3.032,0.8388,0.930058658,1.6089,0.5932,1.495292664,2.6071,1.0041,1.710001349,-,kegg:asparaginyl-tRNA_synthetase_uniprot:K9VFZ6_9CYAN_Asparagine--tRNA_ligase_(TrEMBL)_pfam:tRNA-synt_2,Prok_bin48_NODE_56_length_137976_cov_253.898_91,Prok_bin48
543-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.881,1.1119,1.024294138,1.7218,0.912,1.12473762,1.0706,0.8289,0.81902951,1.5169,0.9813,0.624091804,1.2247,0.9714,1.056390285,1.5668,0.9878,1.319537878,-,kegg:bacterial_translation_initiation_factor_3_(bIF-3)_uniprot:K9VH47_9CYAN_Translation_initiation_factor_IF-3_(TrEMBL)_pfam:IF3_C,Prok_bin48_NODE_560_length_40538_cov_279.873_13,Prok_bin48
544-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.0253,1.745,1.227441192,1.5801,1.1375,1.154790401,0.9123,0.7446,0.782125294,1.8337,1.1364,0.660400748,1.2223,0.864,1.068116426,1.4406,1.1119,1.358002186,-,kegg:ferredoxin_protochlorophyllide_reductase_subunit_B_uniprot:A0A2G4F6K9_9CYAN_Light-independent_protochlorophyllide_reductase_subunit_B_(TrEMBL)_pfam:Oxidored_nitro,Prok_bin48_NODE_560_length_40538_cov_279.873_3,Prok_bin48
545-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.7546,0.7741,1.151325822,1.4784,0.8095,1.232721806,1.0663,0.9787,0.920976818,1.4378,1.0851,1.234694958,1.0679,1.1119,1.333084583,1.4308,0.8081,1.55143106,-,kegg:Phosphoribulokinase_uniprot:K9VSC9_9CYAN_Phosphoribulokinase_(TrEMBL)_pfam:AAA_23,Prok_bin48_NODE_589_length_39306_cov_278.687_28,Prok_bin48
546-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.5852,0.9344,0.797384501,1.6131,0.9461,0.970197678,0.9949,0.7294,0.802458704,1.2055,1.0927,0.694783747,1.0816,1.026,1.113541245,1.3851,1.0179,1.691193938,-,kegg:urea-binding_protein_uniprot:F5UIY7_9CYAN_Urea_ABC_transporter_urea_binding_protein_(TrEMBL)_pfam:ANF_receptor,Prok_bin48_NODE_6_length_304507_cov_258.68_107,Prok_bin48
547-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8228,1.0946,0,1.5022,1.0977,0,1.0703,0.4276,0,1.9213,0.885,0,1.4115,0.6956,0,1.5197,0.8262,0,-,kegg:protein_of_unknown_function_DUF124_uniprot:F5UIY4_9CYAN_Uncharacterized_protein_(TrEMBL)_pfam:AIM24,Prok_bin48_NODE_6_length_304507_cov_258.68_111,Prok_bin48
548-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.783,1.0561,1.121879935,1.3476,0.9501,1.323803425,0.766,0.8721,0.793190956,1.3679,0.9297,0.729085326,0.9508,1.0475,1.137735963,2.5884,1.5829,1.852235317,-,kegg:adenylylsulfate_reductase_thioredoxin_dependent_uniprot:K9VET5_9CYAN_Adenylylsulfate_reductase_thioredoxin_dependent_(TrEMBL)_pfam:PAPS_reduct,Prok_bin48_NODE_6_length_304507_cov_258.68_127,Prok_bin48
549-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8058,1.1338,1.119650126,1.4086,1.228,1.13973701,0.9804,0.6706,0.875787497,1.271,1.1807,0.826251924,1.1893,0.8481,0.909081459,1.4148,0.8534,1.449100375,-,kegg:DNA-directed_RNA_polymerase_subunit_omega_uniprot:K9VE88_9CYAN_DNA-directed_RNA_polymerase_subunit_omega_(TrEMBL)_pfam:RNA_pol_Rpb6,Prok_bin48_NODE_6_length_304507_cov_258.68_152,Prok_bin48
550-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.5297,0.521,0.660101473,1.6013,0.6908,1.011652589,1.0547,0.6942,0.76323086,0.8468,1.0944,0.812551737,1.2253,1.1051,1.378913879,1.2273,1.095,1.228655696,-,kegg:Cytochrome_b6-f_complex_subunit_4_uniprot:F5UHL0_9CYAN_Cytochrome_b6-f_complex_subunit_4_(TrEMBL)_pfam:Cytochrom_B_C,Prok_bin48_NODE_6_length_304507_cov_258.68_164,Prok_bin48
551-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6794,0.6711,0.862319648,2.4237,0.7338,1.03483367,1.1038,0.6592,0.940197349,1.1899,1.0625,0.776411891,1.5148,0.7914,1.551606894,2.5567,0.8133,1.405428052,-,kegg:Cytochrome_b6_uniprot:K9VC18_9CYAN_Cytochrome_b6_(TrEMBL)_pfam:COX7a,Prok_bin48_NODE_6_length_304507_cov_258.68_165,Prok_bin48
552-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.7359,0.8938,1.005166769,1.8826,0.9998,1.164719105,0.9727,0.6753,0.752031803,1.4212,0.9365,0.678098261,1.3103,0.8395,1.117557287,1.5102,1.4174,1.564445019,-,kegg:Chaperone_protein_dnaK_uniprot:F5UGZ3_9CYAN_Chaperone_protein_DnaK_(TrEMBL)_pfam:BcrAD_BadFG,Prok_bin48_NODE_6_length_304507_cov_258.68_17,Prok_bin48
553-Prok_bin48-ribosomal-protein,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8786,0.956,0.983872354,1.7373,0.9115,1.145124555,1.1953,0.911,0.977926254,1.2991,0.9873,0.907179475,1.3706,0.8643,1.238929152,1.1816,0.6891,1.042316079,ribosomal-protein,kegg:SSU_ribosomal_protein_S4P_uniprot:K9VKI8_9CYAN_30S_ribosomal_protein_S4_(TrEMBL)_pfam:Fip1,Prok_bin48_NODE_6_length_304507_cov_258.68_191,Prok_bin48
554-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8845,1.7618,1.043227792,1.9849,1.4844,1.250602841,1.0346,0.823,0.675205708,1.6656,1.5823,0.683747053,1.4088,0.8455,1.237962484,2.1733,2.1178,1.811503768,-,kegg:methionine_adenosyltransferase_uniprot:K9VHG6_9CYAN_S-adenosylmethionine_synthase_(TrEMBL)_pfam:AdoMet_Synthase,Prok_bin48_NODE_6_length_304507_cov_258.68_195,Prok_bin48
555-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8557,0.4053,1.105618954,1.562,0.4764,1.270563602,0.6384,0.3477,0.629540741,1.4537,0.4798,0.849133134,1.2263,0.5612,1.293800473,1.8853,1.2531,1.940812111,-,kegg:hypothetical_protein_uniprot:K9VDY5_9CYAN_Uncharacterized_protein_(TrEMBL)_pfam:Flg_hook,Prok_bin48_NODE_6_length_304507_cov_258.68_207,Prok_bin48
556-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.4642,0.7524,0.634463072,1.7566,0.9372,0.926132381,0.9518,0.5281,0.7239784,1.1576,1.0741,0.800585926,0.9575,1.5325,2.034431458,1.9135,1.1325,1.072758913,-,kegg:-_uniprot:-_pfam:VPEP,Prok_bin48_NODE_6_length_304507_cov_258.68_228,Prok_bin48
557-Prok_bin48-photosystem,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.5992,0.5714,0.749484122,1.5822,0.7699,0.920898974,0.994,0.7513,0.782910705,1.0876,1.1336,0.704392016,1.1017,1.0742,1.396104217,1.1453,0.777,1.062158704,photosystem,kegg:photosystem_II_chlorophyll-binding_protein_CP47_uniprot:F5UP33_9CYAN_Photosystem_II_CP47_reaction_center_protein_(TrEMBL)_pfam:PSII,Prok_bin48_NODE_6_length_304507_cov_258.68_231,Prok_bin48
558-Prok_bin48-ribosomal-protein,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8181,1.162,0.910168946,1.8642,0.8228,1.236147165,0.9302,0.7351,0.640824497,1.592,0.7108,0.75315392,1.2062,0.7504,1.119539976,1.398,0.9499,1.519516826,ribosomal-protein,kegg:SSU_ribosomal_protein_S1P_uniprot:A0A2G4EYE5_9CYAN_30S_ribosomal_protein_S1_(TrEMBL)_pfam:DUF2110,Prok_bin48_NODE_6_length_304507_cov_258.68_234,Prok_bin48
559-Prok_bin48-photosystem,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8495,0.597,0.984734952,1.5288,0.8078,0.988526523,0.9558,0.6235,0.638512015,1.6616,1.1391,0.911128879,1.5889,1.1897,1.171454668,1.3707,1.014,0.859850526,photosystem,kegg:photosystem_I_reaction_center_subunit_IX_uniprot:D8FZQ7_9CYAN_Photosystem_I_reaction_center_subunit_IX_(TrEMBL)_pfam:PSI_PsaJ,Prok_bin48_NODE_6_length_304507_cov_258.68_240,Prok_bin48
560-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8645,1.1702,1.222091675,1.599,1.0726,1.246457815,0.8868,0.5967,0.638407111,1.4876,0.8891,0.780693889,1.1077,0.7582,1.071617484,1.6572,1.0384,1.696856618,-,kegg:acetolactate_synthase_small_subunit_uniprot:K9VCC3_9CYAN_Acetolactate_synthase_small_subunit_(TrEMBL)_pfam:ACT,Prok_bin48_NODE_6_length_304507_cov_258.68_242,Prok_bin48
561-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8805,1.0011,0.909545958,1.5819,0.9501,1.074438453,0.8671,0.7397,0.709096134,1.4078,0.9229,0.902599812,1.1782,0.8831,1.304541349,1.5422,1.252,1.69631362,-,kegg:alpha-glucan_phosphorylase_uniprot:K9VBP5_9CYAN_Alpha-glucan_phosphorylase_(TrEMBL)_pfam:Capsule_synth,Prok_bin48_NODE_6_length_304507_cov_258.68_4,Prok_bin48
562-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.2181,0.8208,0.805116475,1.6375,0.944,1.122420192,1.0968,1.9556,0.784315765,1.611,1.2729,0.986186981,1.161,1.6817,0.925803006,1.5305,1.0783,1.113503218,-,kegg:Phosphoglucosamine_mutase_uniprot:A0A2G4F189_9CYAN_Phosphoglucosamine_mutase_(TrEMBL)_pfam:PGM_PMM_I,Prok_bin48_NODE_6_length_304507_cov_258.68_40,Prok_bin48
563-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.9634,1.0561,1.098055005,1.8245,0.8871,1.325880289,0.9995,0.7163,0.605883539,1.6398,0.8528,0.88799119,1.2467,1.2114,1.348923445,3.2214,2.017,2.940732718,-,kegg:nitrogen_regulatory_protein_P-II_family_uniprot:K9VBM2_9CYAN_Nitrogen_regulatory_protein_P-II_family_(TrEMBL)_pfam:P-II,Prok_bin48_NODE_6_length_304507_cov_258.68_43,Prok_bin48
564-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8777,0.9103,1.189269423,1.6492,0.9502,1.084793687,1.0873,0.6017,0.688160419,1.4216,0.8957,0.76215589,1.1531,0.7478,0.89687705,1.64,1.0194,1.374158978,-,kegg:acetolactate_synthase_large_subunit_uniprot:K9VC81_9CYAN_Acetolactate_synthase_(TrEMBL)_pfam:CO_dh,Prok_bin48_NODE_6_length_304507_cov_258.68_45,Prok_bin48
565-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8828,1.411,1.22200942,1.6442,1.3542,1.127689838,0.9843,0.7804,0.905835688,1.2869,0.988,0.785043418,1.1446,0.8125,1.020004272,1.5167,1.0698,1.477682471,-,kegg:protein_of_unknown_function_DUF129_uniprot:K9VDP2_9CYAN_Uncharacterized_protein_(TrEMBL)_pfam:F420_ligase,Prok_bin48_NODE_6_length_304507_cov_258.68_60,Prok_bin48
566-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.2907,2.892,0,1.2476,1.4612,0,0.3896,1.2359,0,1.5872,2.3074,0,0.8744,1.1799,0,3.2017,11.3496,0,-,kegg:HAD_superfamily_(subfamily_IIIA)_phosphatase_TIGR01668_uniprot:K9VDP9_9CYAN_HAD_superfamily_(Subfamily_IIIA)_phosphatase_TIGR01668_(TrEMBL)_pfam:HAD_2,Prok_bin48_NODE_6_length_304507_cov_258.68_65,Prok_bin48
567-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6785,0.8308,0.814302146,1.6064,0.7568,1.131502628,0.8654,0.6847,0.542741001,1.229,0.6791,0.764144957,1.4804,1.1458,1.242045879,1.6076,1.3,1.958147049,-,kegg:nucleoside_diphosphate_kinase_uniprot:F5UGV3_9CYAN_Nucleoside_diphosphate_kinase_(TrEMBL)_pfam:NDK,Prok_bin48_NODE_6_length_304507_cov_258.68_68,Prok_bin48
568-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.2186,1.0048,0,1.882,1.0673,0,1.1374,1.0036,0,1.5025,1.2044,0,1.2897,1.1929,0,1.3416,1.1588,0,-,kegg:leucyl-tRNA_synthetase_uniprot:F5UJ16_9CYAN_Leucine--tRNA_ligase_(TrEMBL)_pfam:Anticodon_1,Prok_bin48_NODE_6_length_304507_cov_258.68_77,Prok_bin48
569-Prok_bin48-ribosomal-protein,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6829,0.7113,1.085898161,2.0845,0.7801,1.02968514,1.0377,0.7391,0.913854778,1.3198,0.9311,0.86327821,1.3611,1.0129,1.280875087,1.0825,0.5189,1.01835835,ribosomal-protein,kegg:30S_ribosomal_protein_S14_uniprot:K9VCT2_9CYAN_30S_ribosomal_protein_S14_(TrEMBL)_pfam:DMAP_binding,Prok_bin48_NODE_6_length_304507_cov_258.68_82,Prok_bin48
570-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6585,2.6813,1.255273581,1.1164,2.6305,1.44613564,0.9203,0.8667,0.923394978,1.1534,1.1665,0.779526412,0.9493,1.1039,1.076602817,1.6535,2.0159,1.677001476,-,kegg:GTP-binding_protein_YchF_uniprot:F5UH62_9CYAN_Ribosome-binding_ATPase_YchF_(TrEMBL)_pfam:AAA_18,Prok_bin48_NODE_60_length_131989_cov_257.948_105,Prok_bin48
571-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.7605,0.6472,1.061707616,1.3348,0.6177,1.143538713,0.6354,0.6377,0.653198898,0.823,0.6789,0.458253831,1.1146,0.7935,1.368400216,0.4429,1.1339,0.31571573,-,kegg:60_kDa_chaperonin_uniprot:K9VAR4_9CYAN_60_kDa_chaperonin_(TrEMBL)_pfam:Cpn60_TCP1,Prok_bin48_NODE_60_length_131989_cov_257.948_22,Prok_bin48
572-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.5819,0.8887,0.863084018,1.9747,0.7451,1.293484211,0.8061,0.6813,0.512066483,1.4351,0.6316,0.52569145,1.2669,0.8637,1.134582877,1.789,1.3957,2.125993967,-,kegg:10_kDa_chaperonin_uniprot:A0A2G4EXE2_9CYAN_10_kDa_chaperonin_(TrEMBL)_pfam:Cpn10,Prok_bin48_NODE_60_length_131989_cov_257.948_23,Prok_bin48
573-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.8179,1.1349,1.057766795,1.9457,1.132,1.275623918,1.2674,0.8865,0.820544779,1.5814,1.0767,0.773350954,1.3547,0.8766,1.21431601,2.1294,1.1388,1.416569352,-,kegg:NAD-dependent_epimerase/dehydratase_uniprot:K9VDD9_9CYAN_NAD-dependent_epimerase/dehydratase_(TrEMBL)_pfam:3Beta_HSD,Prok_bin48_NODE_60_length_131989_cov_257.948_59,Prok_bin48
574-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.2053,1.0502,0.927419305,1.6041,1.0791,1.389672637,1.0601,0.6983,0.732949555,1.8339,0.8372,0.88496238,1.2194,0.8009,1.081502557,2.1055,1.6406,2.939021111,-,kegg:ribose-5-phosphate_isomerase_uniprot:A0A2G4F330_9CYAN_Ribose-5-phosphate_isomerase_A_(TrEMBL)_pfam:DeoRC,Prok_bin48_NODE_60_length_131989_cov_257.948_96,Prok_bin48
575-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.6482,1.3627,0,1.4334,1.1591,0,1,0.6678,0,1.3235,0.9223,0,1.2211,0.8004,0,0.9889,1.0001,0,-,kegg:hypothetical_protein_uniprot:F5UCT1_9CYAN_Uncharacterized_protein_(TrEMBL)_pfam:Cytochrom_B_N_2,Prok_bin48_NODE_616_length_38173_cov_254.253_29,Prok_bin48
576-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,1.4928,1.3693,0.901544452,1.2546,1.1848,1.010106444,0.8995,0.7406,0.744994223,1.3302,0.908,0.945561469,1.0514,0.9796,0.879668176,1.2305,1.1664,1.246618509,-,kegg:dTDP-glucose_4_6-dehydratase_uniprot:K9VGG8_9CYAN_dTDP-glucose_4_6-dehydratase_(TrEMBL)_pfam:3Beta_HSD,Prok_bin48_NODE_616_length_38173_cov_254.253_32,Prok_bin48
577-Prok_bin48--,211.3578568,27.40767187,114.4310565,188.3228331,173.5317044,174.4588702,129.8357793,222.0809865,191.3827485,69.224623,285.2716715,237.78673,250.922215,288.7226066,357.405948,0.712,1.275,1.239625335,1.719,1.5359,1.258994818,1.1087,0.7331,1.006734848,1.219,1.274,0.927320004,1.3179,1.0202,1.108852267,0.9601,0.5938,1.0909096,-,kegg:hypothetical_protein_uniprot:F5UNH2_9CYAN_Uncharacterized_protein_(TrEMBL)_pfam:-,Prok_bin48_NODE_6628_length_6536_cov_262.284_2,Prok_bin48
